File Name	GCMF File Name	Address	Attributes	Origin	Radius	Texturecount	Materialcount	Translucidmaterialcount	Transformmatrixcount	Zero_0x1F	Indicesrelptr	Zero_0x24	Transformmatrixdefaultindices	Texture	TransformMatrix	Material	
	bg_cas,lz.gma	00020CA0	0	(0.0, 1.2, 0.5)	13.33004	2	0	2	0	0	128	0	X	X	X	X	
	bg_cas,lz.gma	00020F20	0	(-7.0, 0.0, 2.0)	5	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	00021080	0	(0.0, -55.0, 0.0)	1425.57	6	2	4	0	0	256	0	X	X	X	X	
	bg_cas,lz.gma	0003D540	_16Bit	(0.0, 0.0, 0.0)	0.7537407	2	1	0	0	0	128	0	X	X	X	X	
	bg_cas,lz.gma	0003DA40	0	(0.0, 0.1, 0.0)	12.13955	1	1	0	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	0003DD40	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	0003E260	0	(0.0, 9.1, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	bg_cas,lz.gma	0003EAC0	0	(0.0, 1.3, -5.5)	44.9418	11	4	2	0	0	416	0	X	X	X	X	
	bg_cas,lz.gma	000412E0	0	(0.0, -75.0, 0.0)	1425.079	3	2	1	0	0	160	0	X	X	X	X	
	bg_cas,lz.gma	000490E0	0	(0.0, 0.0, 0.0)	23.72762	2	1	0	0	0	128	0	X	X	X	X	
	bg_cas,lz.gma	0004A120	0	(0.0, 18.8, 0.0)	111.8548	32	20	12	0	0	1088	0	X	X	X	X	
	bg_cas,lz.gma	00054B40	0	(0.0, 0.0, 0.0)	70.71068	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	00054CA0	0	(0.0, 2199.0, 0.0)	1697.056	2	1	0	0	0	128	0	X	X	X	X	
	bg_cas,lz.gma	00054F80	0	(0.0, 60.0, 0.0)	108.1665	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	000550E0	0	(0.0, 0.0, 0.0)	70.71068	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	00055240	0	(-1.9, 250.0, 0.0)	259.8074	5	0	3	0	0	224	0	X	X	X	X	
	bg_cas,lz.gma	00055A80	0	(0.0, 13.8, 0.0)	434.3682	26	9	9	0	0	896	0	X	X	X	X	
	bg_cas,lz.gma	0007FC60	0	(0.0, -126.2, 0.0)	442.4466	15	12	3	0	0	544	0	X	X	X	X	
	bg_cas,lz.gma	00099A60	0	(295.3, 30.0, -297.9)	421.124	6	6	0	0	0	256	0	X	X	X	X	
	bg_cas,lz.gma	0009D8C0	0	(0.0, 125.0, 0.0)	131.244	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	0009DAE0	0	(0.0, 0.0, 0.0)	70.71068	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	0009DC40	0	(0.0, 250.0, 0.0)	253.1798	1	0	1	0	0	96	0	X	X	X	X	
	bg_cas,lz.gma	0009DE60	0	(0.0, -30.0, 555.0)	209.6878	10	8	0	0	0	384	0	X	X	X	X	
	bg_cas,lz.gma	000AC220	0	(45.0, 45.0, -680.0)	225.3107	11	9	0	0	0	416	0	X	X	X	X	
	bg_cas,lz.gma	000C4D40	0	(-1739.4, 1226.1, -2279.9)	2500.223	6	6	0	0	0	256	0	X	X	X	X	
	bg_cas,lz.gma	000C8D20	0	(7.0, 0.0, 2.0)	5	1	0	1	0	0	96	0	X	X	X	X	
	null
	null
	null
	null
	bg_cas,lz.gma	000C8E80	0	(1.4, 11.2, 0.3)	7.024678	14	14	0	0	0	512	0	X	X	X	X	
	bg_cas,lz.gma	001263A0	0	(0.0, 193.8, 0.0)	72.26797	2	0	2	0	0	128	0	X	X	X	X	
	bg_cas,lz.gma	00126DA0	_16Bit	(0.0, -0.4, 0.5)	1.175255	2	2	0	0	0	128	0	X	X	X	X	
	bg_cas,lz.gma	00127540	0	(0.0, 0.1, 0.8)	5.75679	5	5	0	0	0	224	0	X	X	X	X	
	bg_cas,lz.gma	00128980	0	(-0.1, 3.6, 1.2)	7.988683	3	3	0	0	0	160	0	X	X	X	X	
bg_com,lz.gma	bg_com,lz.gma	00000660	0	(0.0, 250.0, 0.0)	253.1798	1	0	1	0	0	96	0	X	X	X	X	
	bg_com,lz.gma	000007C0	0	(0.0, 111.7, 0.0)	163.3745	28	11	5	0	0	960	0	X	X	X	X	
	bg_com,lz.gma	000265A0	0	(-0.1, 103.5, 1.8)	140.7352	23	10	3	0	0	800	0	X	X	X	X	
	bg_com,lz.gma	0003AAA0	0	(0.0, 1.1, 5.5)	35.06802	9	3	2	0	0	352	0	X	X	X	X	
	bg_com,lz.gma	0003D300	0	(0.0, 1.1, 5.5)	35.06802	9	3	2	0	0	352	0	X	X	X	X	
	bg_com,lz.gma	0003FB20	0	(0.0, 1.0, 5.9)	45.39614	7	2	2	0	0	288	0	X	X	X	X	
	bg_com,lz.gma	00041060	0	(0.0, 52.2, 197.6)	1121.839	2	1	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00046800	0	(0.0, 216.6, -475.4)	415.8924	4	2	1	0	0	192	0	X	X	X	X	
	bg_com,lz.gma	0005A8A0	0	(0.0, -365.3, 150.1)	1612.706	22	11	5	0	0	768	0	X	X	X	X	
	bg_com,lz.gma	00076DC0	0	(0.0, -90.0, -680.0)	209.6878	10	8	0	0	0	384	0	X	X	X	X	
	bg_com,lz.gma	00081540	0	(45.0, -65.0, -680.0)	225.3107	11	9	0	0	0	416	0	X	X	X	X	
	bg_com,lz.gma	00093700	0	(0.0, 0.2, 0.0)	12.14021	6	3	2	0	0	256	0	X	X	X	X	
	bg_com,lz.gma	00094060	0	(0.0, 11.6, -0.5)	16.02167	5	0	3	0	0	224	0	X	X	X	X	
	bg_com,lz.gma	00094880	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	bg_com,lz.gma	00094DA0	0	(0.0, 0.2, 0.0)	14.93779	6	3	2	0	0	256	0	X	X	X	X	
	bg_com,lz.gma	00095700	0	(0.0, 11.6, -0.5)	16.02167	5	0	3	0	0	224	0	X	X	X	X	
	bg_com,lz.gma	00095F20	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	bg_com,lz.gma	00096440	0	(0.0, -0.1, 0.0)	14.93716	6	3	2	0	0	256	0	X	X	X	X	
	bg_com,lz.gma	00096FA0	0	(0.0, 11.6, -0.5)	16.02167	5	0	3	0	0	224	0	X	X	X	X	
	bg_com,lz.gma	000977C0	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	bg_com,lz.gma	00097CE0	0	(0.0, 24.9, 0.0)	64.64256	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00097E80	0	(0.0, 30.0, 0.0)	71.61181	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00098020	0	(0.0, 30.0, 0.0)	42.57561	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	000981C0	0	(0.0, 20.0, 0.0)	28.28427	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00098360	0	(0.0, 19.9, 0.0)	91.78545	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00098500	0	(0.0, 10.0, 0.0)	22.36068	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	000986A0	0	(0.0, 24.9, 0.0)	80.43881	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00098840	0	(0.0, 30.0, 0.0)	42.57561	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	000989E0	0	(0.0, 30.0, 0.0)	42.57561	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00098B80	0	(0.0, 10.0, 0.0)	50.9902	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00098D20	0	(0.0, 7.5, 0.0)	21.36001	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00098EC0	0	(0.0, 7.5, 0.0)	35.79455	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00099060	0	(0.0, 30.0, 0.0)	82.17208	2	0	1	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	00099200	0	(0.0, 60.0, 0.0)	108.1665	1	0	1	0	0	96	0	X	X	X	X	
	bg_com,lz.gma	00099360	0	(-1.5, 4.2, 0.0)	8.724226	3	2	0	0	0	160	0	X	X	X	X	
	bg_com,lz.gma	0009C9C0	0	(-1.5, 4.2, 0.0)	8.724226	4	2	0	0	0	192	0	X	X	X	X	
	bg_com,lz.gma	0009DEC0	0	(0.2, 3.7, 103.0)	112.5695	3	0	1	0	0	160	0	X	X	X	X	
	bg_com,lz.gma	0009E2E0	0	(2.7, 4.1, -0.3)	5.464943	19	0	13	0	0	672	0	X	X	X	X	
	bg_com,lz.gma	000BF9A0	0	(0.0, 250.0, -0.3)	259.8445	5	0	3	0	0	224	0	X	X	X	X	
	bg_com,lz.gma	000C0680	0	(-1.9, 250.0, 0.0)	259.8074	5	0	3	0	0	224	0	X	X	X	X	
	bg_com,lz.gma	000C0EC0	0	(104.5, 13145.3, -302.8)	28850.4	11	0	5	0	0	416	0	X	X	X	X	
	bg_com,lz.gma	000CBB60	0	(0.0, 0.0, -0.9)	21.90738	10	5	0	0	0	384	0	X	X	X	X	
	bg_com,lz.gma	000CD0A0	0	(0.0, 0.0, -0.9)	21.90738	10	5	0	0	0	384	0	X	X	X	X	
	bg_com,lz.gma	000CE5E0	0	(0.0, 0.0, 0.0)	28.69563	10	4	1	0	0	384	0	X	X	X	X	
	bg_com,lz.gma	000D4140	0	(-517.0, -50.0, 737.8)	8184.428	4	0	4	0	0	192	0	X	X	X	X	
	bg_com,lz.gma	000D8140	0	(0.0, 0.0, -0.9)	21.90738	4	2	0	0	0	192	0	X	X	X	X	
	bg_com,lz.gma	000D90E0	0	(0.0, 0.0, 0.2)	18.95039	2	1	0	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	000D9280	0	(0.0, 0.0, 0.4)	19.32051	2	1	0	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	000D9420	0	(0.0, 0.0, 0.1)	19.12415	2	1	0	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	000D95C0	0	(0.0, -8.8, 0.6)	13.4408	1	1	0	0	0	96	0	X	X	X	X	
	bg_com,lz.gma	000D97E0	0	(0.0, -8.8, 0.8)	13.4408	1	1	0	0	0	96	0	X	X	X	X	
	bg_com,lz.gma	000D9940	0	(-5.8, 35.2, 0.0)	105.6852	22	10	3	0	0	768	0	X	X	X	X	
	bg_com,lz.gma	000E7F00	0	(0.0, -1.3, 0.0)	87.91976	8	4	1	0	0	320	0	X	X	X	X	
	bg_com,lz.gma	000F2DE0	0	(0.0, 9.9, 0.0)	79.86864	12	5	2	0	0	448	0	X	X	X	X	
	bg_com,lz.gma	00102900	0	(0.0, 27.5, 0.0)	70.75047	18	8	4	0	0	640	0	X	X	X	X	
	bg_com,lz.gma	00112400	0	(0.0, 1.8, 0.0)	57.49903	3	0	2	0	0	160	0	X	X	X	X	
	bg_com,lz.gma	001130E0	0	(0.0, -29.0, 0.0)	347.4946	18	6	7	0	0	640	0	X	X	X	X	
	bg_com,lz.gma	0013A160	0	(0.0, -41.0, 0.0)	346.6902	10	9	1	0	0	384	0	X	X	X	X	
	bg_com,lz.gma	0014C5E0	0	(294.0, 20.0, -297.9)	422.0365	5	5	0	0	0	224	0	X	X	X	X	
	bg_com,lz.gma	0014FA00	0	(-0.1, 68.4, 100.0)	133.1667	29	11	5	0	0	992	0	X	X	X	X	
	bg_com,lz.gma	00163D20	0	(0.0, 9.4, 100.0)	140.2319	6	3	0	0	0	256	0	X	X	X	X	
	bg_com,lz.gma	0017B040	0	(-53.2, 18.5, 20.0)	26.69496	32	12	9	0	0	1088	0	X	X	X	X	
	bg_com,lz.gma	00185AC0	0	(-53.2, 18.5, 20.0)	26.69496	17	8	2	0	0	608	0	X	X	X	X	
	bg_com,lz.gma	0018B7E0	0	(-0.1, 8.3, 0.3)	11.22637	15	15	0	0	0	544	0	X	X	X	X	
	bg_com,lz.gma	001DD660	0	(0.0, 50.7, 1.0)	116.1626	28	13	3	0	0	960	0	X	X	X	X	
	bg_com,lz.gma	001FC9A0	0	(0.0, 16.1, 63.7)	82.32149	23	7	6	0	0	800	0	X	X	X	X	
	bg_com,lz.gma	00218C00	0	(-0.1, 29.0, 98.5)	63.93845	9	3	2	0	0	352	0	X	X	X	X	
	bg_com,lz.gma	0021C2E0	_16Bit	(0.0, -0.4, 0.5)	1.175255	2	2	0	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	0021CA80	0	(0.0, 0.1, 1.2)	5.564473	7	5	2	0	0	288	0	X	X	X	X	
	bg_com,lz.gma	0021E020	0	(0.0, 115.0, 0.0)	57.81438	2	0	2	0	0	128	0	X	X	X	X	
	bg_com,lz.gma	0021EA20	0	(0.0, 45.4, 0.0)	100.9381	10	5	1	0	0	384	0	X	X	X	X	
bg_com_s,lz.gma	bg_com_s,lz.gma	00000620	0	(0.0, 250.0, 0.0)	253.1798	1	0	1	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	00000780	0	(0.0, 111.7, 0.0)	163.3745	33	10	7	0	0	1120	0	X	X	X	X	
	bg_com_s,lz.gma	0003B5C0	0	(0.0, 1.1, 5.5)	49.89756	9	3	2	0	0	352	0	X	X	X	X	
	bg_com_s,lz.gma	0003DE60	0	(0.0, 50.0, 197.6)	1121.837	9	2	3	0	0	352	0	X	X	X	X	
	bg_com_s,lz.gma	0004DD60	0	(0.0, 326.3, -550.0)	128.847	1	0	1	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	0004DEC0	0	(0.0, 243.6, -529.2)	414.8907	4	2	1	0	0	192	0	X	X	X	X	
	bg_com_s,lz.gma	00062260	0	(0.0, 584.9, 150.1)	1277.836	24	10	0	0	0	832	0	X	X	X	X	
	bg_com_s,lz.gma	0007FD60	0	(0.0, -90.0, -680.0)	209.6878	10	8	0	0	0	384	0	X	X	X	X	
	bg_com_s,lz.gma	0008A4E0	0	(45.0, -65.0, -680.0)	225.3107	11	9	0	0	0	416	0	X	X	X	X	
	bg_com_s,lz.gma	0009C6A0	0	(-61.9, 55.1, 1135.2)	327.7022	6	2	0	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000AD640	0	(19.2, 22.1, 397.5)	218.7632	6	2	0	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000C0140	0	(45.0, 12.5, 752.5)	194.8168	6	2	0	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000D10E0	0	(0.0, 0.2, 0.0)	12.14021	6	3	2	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000D1A40	0	(0.0, 11.6, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000D22A0	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	000D27C0	0	(0.0, 0.2, 0.0)	14.93779	6	3	2	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000D3120	0	(0.0, 11.6, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000D3980	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	000D3EA0	0	(0.0, -0.1, 0.0)	14.93716	6	3	2	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000D4A00	0	(0.0, 11.6, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	000D5260	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	000D5780	0	(0.0, 24.9, 0.0)	64.64256	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D5960	0	(0.0, 30.0, 0.0)	71.61181	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D5B40	0	(0.0, 30.0, 0.0)	42.57561	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D5D20	0	(0.0, 19.9, 0.0)	91.78545	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D5F00	0	(0.0, 24.9, 0.0)	80.43881	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D60E0	0	(0.0, 30.0, 0.0)	42.57561	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D62C0	0	(0.0, 30.0, 0.0)	42.57561	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D64A0	0	(0.0, 30.0, 0.0)	82.17208	3	0	1	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000D6680	0	(0.2, 316.1, 0.0)	365.0892	24	4	6	0	0	832	0	X	X	X	X	
	bg_com_s,lz.gma	000DDD80	0	(-0.1, 315.7, 0.0)	340.9589	24	5	6	0	0	832	0	X	X	X	X	
	bg_com_s,lz.gma	000E4720	0	(0.0, 212.4, 0.0)	213.6145	13	2	3	0	0	480	0	X	X	X	X	
	bg_com_s,lz.gma	000EA020	0	(-3.4, 403.3, 17.9)	409.2865	32	10	6	0	0	1088	0	X	X	X	X	
	bg_com_s,lz.gma	000F1220	0	(0.0, 232.3, 0.0)	233.3102	17	4	3	0	0	608	0	X	X	X	X	
	bg_com_s,lz.gma	000FB700	0	(0.0, 60.0, 0.0)	108.1665	1	0	1	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	000FB860	0	(-1.5, 4.2, 0.0)	8.724226	3	2	0	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	000FEEC0	0	(-1.5, 4.2, 0.0)	8.724226	4	2	0	0	0	192	0	X	X	X	X	
	bg_com_s,lz.gma	001003C0	0	(2.7, 4.1, -0.3)	5.464943	19	0	13	0	0	672	0	X	X	X	X	
	bg_com_s,lz.gma	00121A80	0	(-0.1, 103.5, 1.7)	140.7307	19	7	3	0	0	672	0	X	X	X	X	
	bg_com_s,lz.gma	0014A9C0	0	(0.0, 17631.2, 0.0)	34081.6	6	0	3	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	00153BA0	0	(0.0, 0.0, 0.0)	28.69563	8	3	1	0	0	320	0	X	X	X	X	
	bg_com_s,lz.gma	0015E8E0	0	(0.0, 0.0, -0.9)	21.90738	4	2	0	0	0	192	0	X	X	X	X	
	bg_com_s,lz.gma	0015F880	0	(0.0, 0.0, 0.2)	18.95039	2	1	0	0	0	128	0	X	X	X	X	
	bg_com_s,lz.gma	0015FA20	0	(0.0, 0.0, 0.4)	19.32051	2	1	0	0	0	128	0	X	X	X	X	
	bg_com_s,lz.gma	0015FBC0	0	(0.0, 0.0, 0.1)	19.12415	2	1	0	0	0	128	0	X	X	X	X	
	bg_com_s,lz.gma	0015FD60	0	(0.0, -8.8, 0.6)	13.4408	1	1	0	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	0015FF80	0	(0.0, -8.8, 0.8)	13.4408	1	1	0	0	0	96	0	X	X	X	X	
	bg_com_s,lz.gma	001600E0	0	(-5.8, 35.2, 0.0)	105.6977	24	10	3	0	0	832	0	X	X	X	X	
	bg_com_s,lz.gma	00171A60	0	(0.0, -1.3, 0.0)	87.91976	9	3	2	0	0	352	0	X	X	X	X	
	bg_com_s,lz.gma	00183A80	0	(0.0, 9.9, 0.0)	79.86864	9	3	2	0	0	352	0	X	X	X	X	
	bg_com_s,lz.gma	0019ED00	0	(0.0, 27.5, 0.0)	70.50024	16	7	2	0	0	576	0	X	X	X	X	
	bg_com_s,lz.gma	001B8B40	0	(0.0, 1.8, 0.0)	57.49903	3	0	2	0	0	160	0	X	X	X	X	
	bg_com_s,lz.gma	001B9820	0	(0.0, 11.0, 0.0)	347.4946	28	9	10	0	0	960	0	X	X	X	X	
	bg_com_s,lz.gma	001E8BC0	0	(0.0, -41.0, 0.0)	346.6902	17	11	1	0	0	608	0	X	X	X	X	
	bg_com_s,lz.gma	00200560	0	(296.4, 20.0, -297.9)	420.3904	9	6	0	0	0	352	0	X	X	X	X	
	bg_com_s,lz.gma	002058A0	0	(-0.1, 92.9, 100.0)	140.5366	39	10	6	0	0	1312	0	X	X	X	X	
	bg_com_s,lz.gma	0022D040	0	(0.0, 8.2, 100.0)	140.0916	15	5	0	0	0	544	0	X	X	X	X	
	bg_com_s,lz.gma	002599E0	0	(-53.2, 18.5, 20.0)	26.69496	35	10	2	0	0	1184	0	X	X	X	X	
	bg_com_s,lz.gma	0026B280	0	(-53.2, 18.5, 20.0)	26.69496	29	8	2	0	0	992	0	X	X	X	X	
	bg_com_s,lz.gma	00275B20	0	(-0.1, 8.3, 0.2)	11.25925	19	19	0	0	0	672	0	X	X	X	X	
	bg_com_s,lz.gma	002D1F20	0	(0.0, 50.7, 1.0)	116.1626	17	6	3	0	0	608	0	X	X	X	X	
	bg_com_s,lz.gma	00300EC0	0	(0.0, 16.1, 63.7)	82.3276	18	5	5	0	0	640	0	X	X	X	X	
	bg_com_s,lz.gma	00334FE0	0	(-0.1, 29.0, 98.5)	63.93845	6	2	1	0	0	256	0	X	X	X	X	
	bg_com_s,lz.gma	00338FC0	_16Bit	(0.0, -0.4, 0.5)	1.175255	2	2	0	0	0	128	0	X	X	X	X	
	bg_com_s,lz.gma	00339760	0	(0.0, 0.1, 1.2)	5.564473	7	5	2	0	0	288	0	X	X	X	X	
	bg_com_s,lz.gma	0033AD00	0	(0.0, 193.8, 0.0)	72.26797	2	0	2	0	0	128	0	X	X	X	X	
	bg_com_s,lz.gma	0033B700	0	(0.0, 45.4, 0.0)	100.9381	11	4	2	0	0	416	0	X	X	X	X	
	bg_com_s,lz.gma	0035D200	0	(2.3, 232.9, 3.2)	252.8118	1	0	1	0	0	96	0	X	X	X	X	
bg_ele,lz.gma	bg_ele,lz.gma	000002C0	0	(0.0, 0.0, 0.0)	3503.21	13	3	5	0	0	480	0	X	X	X	X	
	bg_ele,lz.gma	00016800	0	(0.0, 213.4, -496.9)	3724.544	10	1	4	0	0	384	0	X	X	X	X	
	bg_ele,lz.gma	000271A0	0	(-301.3, 21.2, 0.0)	4113.996	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	000282E0	0	(0.0, 701.8, -0.1)	701.9381	6	0	2	0	0	256	0	X	X	X	X	
	bg_ele,lz.gma	000289A0	0	(629.3, 150.0, -1177.3)	498.0779	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	00028B80	0	(-999.9, 0.0, 3810.9)	5327.334	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	00029240	0	(0.0, 1200.0, 0.0)	3814.776	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	00029760	0	(1000.0, 0.0, -1000.0)	3774.917	6	1	3	0	0	256	0	X	X	X	X	
	bg_ele,lz.gma	0002DA40	0	(0.0, 17.0, -0.7)	23.55185	6	0	3	0	0	256	0	X	X	X	X	
	bg_ele,lz.gma	0002E2A0	0	(1445.1, 0.0, 0.0)	999.9424	6	5	0	0	0	256	0	X	X	X	X	
	bg_ele,lz.gma	00031820	0	(0.0, 0.0, 0.0)	12.936	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	00031D40	0	(0.0, -52.2, 0.5)	57.71512	27	17	2	0	0	928	0	X	X	X	X	
	bg_ele,lz.gma	00040D80	0	(1521.9, 5.0, 0.0)	1022.08	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	000414E0	0	(-4959.8, 1951.2, 4959.8)	6273.212	32	14	8	0	0	1088	0	X	X	X	X	
	bg_ele,lz.gma	00052380	0	(0.0, -0.7, 1750.0)	2010.622	7	3	0	0	0	288	0	X	X	X	X	
	bg_ele,lz.gma	00056B80	0	(0.0, 2143.8, 9263.6)	2688.885	5	3	0	0	0	224	0	X	X	X	X	
	bg_ele,lz.gma	0005B940	0	(-1250.2, 715.0, 2339.0)	937.1891	2	2	0	0	0	128	0	X	X	X	X	
	bg_ele,lz.gma	0005D260	0	(0.0, 100.0, 0.0)	141.4214	16	0	9	0	0	576	0	X	X	X	X	
	bg_ele,lz.gma	00061F60	0	(0.0, 0.0, 0.0)	80	5	0	5	0	0	224	0	X	X	X	X	
	null
	null
	bg_ele,lz.gma	0006EFC0	0	(0.0, 0.0, 0.0)	2968.625	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	0006FFA0	0	(0.0, 0.0, 0.0)	2968.625	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	00070F80	0	(0.0, 0.0, 0.0)	2968.625	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	00071F60	_16Bit	(0.0, -0.4, 0.5)	1.175255	2	2	0	0	0	128	0	X	X	X	X	
	bg_ele,lz.gma	00072700	0	(0.0, 0.2, 1.1)	5.463537	6	5	0	0	0	256	0	X	X	X	X	
	bg_ele,lz.gma	00073A20	0	(0.0, 1.1, 5.5)	23.37996	9	3	2	0	0	352	0	X	X	X	X	
	bg_ele,lz.gma	000762E0	0	(0.0, 0.3, 0.0)	16.38141	6	3	2	0	0	256	0	X	X	X	X	
	bg_ele,lz.gma	00076C40	0	(0.0, 17.0, -0.7)	23.55185	6	0	3	0	0	256	0	X	X	X	X	
	bg_ele,lz.gma	000774A0	0	(0.0, 0.0, 0.0)	12.936	1	0	1	0	0	96	0	X	X	X	X	
	bg_ele,lz.gma	000779C0	0	(0.0, 5.5, -2.7)	15.0817	9	6	2	0	0	352	0	X	X	X	X	
	bg_ele,lz.gma	0007A5E0	0	(599.9, 150.0, -800.0)	1259.841	16	11	2	0	0	576	0	X	X	X	X	
bg_fir,lz.gma	bg_fir,lz.gma	00000440	0	(0.0, 0.2, 0.0)	12.14019	5	1	3	0	0	224	0	X	X	X	X	
	bg_fir,lz.gma	00000D00	0	(0.0, 0.0, 0.0)	8.8	1	0	1	0	0	96	0	X	X	X	X	
	bg_fir,lz.gma	00001220	0	(0.0, 11.1, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	bg_fir,lz.gma	00001A80	0	(0.0, -0.1, 0.0)	12.17026	5	2	2	0	0	224	0	X	X	X	X	
	bg_fir,lz.gma	00002980	0	(0.0, 0.0, 0.0)	8.8	1	0	1	0	0	96	0	X	X	X	X	
	bg_fir,lz.gma	00002EA0	0	(0.0, 11.1, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	bg_fir,lz.gma	00003700	0	(0.0, -0.6, 0.0)	12.19972	5	2	2	0	0	224	0	X	X	X	X	
	bg_fir,lz.gma	00004A00	0	(0.0, 0.0, 0.0)	8.8	1	0	1	0	0	96	0	X	X	X	X	
	bg_fir,lz.gma	00004F20	0	(0.0, 11.1, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	bg_fir,lz.gma	00005780	0	(0.0, 0.0, 0.0)	7.071068	1	0	1	0	0	96	0	X	X	X	X	
	bg_fir,lz.gma	000058E0	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	bg_fir,lz.gma	00005A40	0	(-27.1, 18.9, -240.1)	337.4281	17	2	6	0	0	608	0	X	X	X	X	
	bg_fir,lz.gma	0002C840	0	(-26.4, 19.0, -240.1)	337.3059	13	2	5	0	0	480	0	X	X	X	X	
